"1","","","","picture on wall , head","Petr","","1","0","09/07/2008 17:16:26","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","Artist Docu. Folder 1/FILE 25","OT 93.JPG","93","NOT","Negative is in color!!!!Duplicate of negative in FOLDER 2/LINE F","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","09/07/2008 17:16:26","","","","","","","","","","","","","","","","","","OT 93.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , painting from behind","Petr","","","0","09/07/2008 18:13:35","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/LINE F","OT 94.JPG","94","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","09/07/2008 18:13:35","","","","","","","","","","","","","","","","","","OT 94.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , painting from behind","Petr","","","0","09/07/2008 18:14:22","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/LINE E","OT 95.JPG","95","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","09/07/2008 18:14:22","","","","","","","","","","","","","","","","","","OT 95.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","smiling , side , courtyard","Petr","","","0","10/07/2008 09:53:56","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 11","OT 96.JPG","96","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:53:56","","","","","","","","","","","","","","","","","","OT 96.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","side , courtyard","Petr","","","0","10/07/2008 09:55:27","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 11","OT 97.JPG","97","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:55:27","","","","","","","","","","","","","","","","","","OT 97.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","side , courtyard ","Petr","","","0","10/07/2008 09:54:41","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 12","OT 101.JPG","101","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:54:41","","","","","","","","","","","","","","","","","","OT 101.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","smiling , side , courtyard ","Petr","","","0","10/07/2008 09:54:59","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 12","OT 102.JPG","102","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:54:59","","","","","","","","","","","","","","","","","","OT 102.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","smiling , side , courtyard","Petr","","","0","10/07/2008 09:55:38","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 12","OT 103.JPG","103","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:55:38","","","","","","","","","","","","","","","","","","OT 103.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , talking ","Petr","","","0","04/07/2008 13:18:12","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","","OT 104.JPG","104","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04/07/2008 13:18:12","","","","","","","","","","","","","","","","","","OT 104.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","parents , father , mother , mess on table","Petr","","","0","10/07/2008 09:57:29","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 1","OT 112.JPG","112","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:57:29","","","","","","","","","","","","","","","","","","OT 112.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","parents , mother , father , mess on table","Petr","","","0","10/07/2008 09:57:41","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 1","OT 113.JPG","113","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:57:41","","","","","","","","","","","","","","","","","","OT 113.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 09:58:07","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 2","OT 114.JPG","114","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:58:07","","","","","","","","","","","","","","","","","","OT 114.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 09:58:21","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 12","OT 115.JPG","115","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:58:21","","","","","","","","","","","","","","","","","","OT 115.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 09:58:36","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 2","OT 116.JPG","116","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:58:36","","","","","","","","","","","","","","","","","","OT 116.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","parents , mother , father , mess on the table","Petr","","","0","10/07/2008 09:58:43","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 2","OT 117.JPG","117","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:58:43","","","","","","","","","","","","","","","","","","OT 117.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 09:59:24","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 3","OT 118.JPG","118","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 09:59:24","","","","","","","","","","","","","","","","","","OT 118.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 10:00:07","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 3","OT 119.JPG","119","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:00:07","","","","","","","","","","","","","","","","","","OT 119.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 10:02:57","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 3","OT 120.JPG","120","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:02:57","","","","","","","","","","","","","","","","","","OT 120.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 10:03:49","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 3","OT 121.JPG","121","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:03:49","","","","","","","","","","","","","","","","","","OT 121.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , smiling ","Petr","","","0","10/07/2008 10:04","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 4","OT 122.JPG","122","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:04","","","","","","","","","","","","","","","","","","OT 122.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , mess on table","Petr","","","0","10/07/2008 10:04:20","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 4","OT 123.JPG","123","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:04:20","","","","","","","","","","","","","","","","","","OT 123.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","father , mess on table","Petr","","","0","10/07/2008 10:04:31","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 4","OT 124.JPG","124","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:04:31","","","","","","","","","","","","","","","","","","OT 124.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","father , mess on table","Petr","","","0","10/07/2008 10:04:59","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 4","OT 125.JPG","125","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:04:59","","","","","","","","","","","","","","","","","","OT 125.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard","Petr","","","0","10/07/2008 10:10","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 5","OT 126.JPG","126","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:10","","","","","","","","","","","","","","","","","","OT 126.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 10:10:08","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 5","OT 127.JPG","127","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:10:08","","","","","","","","","","","","","","","","","","OT 127.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 10:10:12","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 5","OT 128.JPG","128","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:10:12","","","","","","","","","","","","","","","","","","OT 128.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","sitting , laying ","Petr","","","0","10/07/2008 10:10:18","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 5","OT 129.JPG","129","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:10:18","","","","","","","","","","","","","","","","","","OT 129.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","painting , courtyard","Petr","","","0","10/07/2008 10:10:29","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 6","OT 130.JPG","130","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:10:29","","","","","","","","","","","","","","","","","","OT 130.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","cleaning painting , courtyard","Petr","","","0","10/07/2008 10:10:38","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 6","OT 131.JPG","131","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:10:38","","","","","","","","","","","","","","","","","","OT 131.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","cleaning painting , courtyard","Petr","","","0","10/07/2008 10:10:48","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 6","OT 132.JPG","132","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:10:48","","","","","","","","","","","","","","","","","","OT 132.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , ladder","Petr","","","0","10/07/2008 10:10:58","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 6","OT 133.JPG","133","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:10:58","","","","","","","","","","","","","","","","","","OT 133.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , from back","Petr","","","0","10/07/2008 10:11:16","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 7","OT 134.JPG","134","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:11:16","","","","","","","","","","","","","","","","","","OT 134.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , painting","Petr","","","0","10/07/2008 10:11:28","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 7","OT 135.JPG","135","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:11:28","","","","","","","","","","","","","","","","","","OT 135.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","picture on box , courtyard , head","Petr","","","0","10/07/2008 10:11:41","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 7","OT 136.JPG","136","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:11:41","","","","","","","","","","","","","","","","","","OT 136.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","picture on box , courtyard , head","Petr","","","0","10/07/2008 10:11:45","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 7","OT 137.JPG","137","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:11:45","","","","","","","","","","","","","","","","","","OT 137.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","pointing , courtyard ","Petr","","","0","10/07/2008 10:11:54","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 8","OT 138.JPG","138","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:11:54","","","","","","","","","","","","","","","","","","OT 138.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","pointing , courtyard","Petr","","","0","10/07/2008 10:12:01","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 8","OT 139.JPG","139","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:12:01","","","","","","","","","","","","","","","","","","OT 139.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , side","Petr","","","0","10/07/2008 10:12:13","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 8","OT 140.JPG","140","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:12:13","","","","","","","","","","","","","","","","","","OT 140.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , side","Petr","","","0","10/07/2008 10:12:21","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 8","OT 141.JPG","141","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:12:21","","","","","","","","","","","","","","","","","","OT 141.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , side","Petr","","","0","10/07/2008 10:12:31","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 9","OT 142.JPG","142","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:12:31","","","","","","","","","","","","","","","","","","OT 142.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , smiling , side","Petr","","","0","10/07/2008 10:12:42","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 9","OT 143.JPG","143","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:12:42","","","","","","","","","","","","","","","","","","OT 143.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , smiling , side","Petr","","","0","10/07/2008 10:12:51","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 9","OT 144.JPG","144","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:12:51","","","","","","","","","","","","","","","","","","OT 144.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","courtyard , smiling , side","Petr","","","0","10/07/2008 10:12:57","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 9","OT 145.JPG","145","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:12:57","","","","","","","","","","","","","","","","","","OT 145.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","mother , courtyard , bin","Petr","","","0","10/07/2008 10:13:07","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 10","OT 146.JPG","146","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:13:07","","","","","","","","","","","","","","","","","","OT 146.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","","","","mother , courtyard , bin","Petr","","","0","10/07/2008 10:13:12","","","","0","1","","Artist Documentation/OT/JPEG/","04.07.2008","","","FOLDER 2/FILE 1/LINE 10","OT 147.JPG","147","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10/07/2008 10:13:12","","","","","","","","","","","","","","","","","","OT 147.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
